sample_id,lab_nr,density,odor_after,oder_before,foam,foam_height,ph,ec,ts_%,ts_gL,ts_expert,texture_cat,vs_%ts,ts_dewatered,dewatering_efficiency,cod_mg,cod,nh4_mg,nh4,cst,cst_norm,turbidity,TOC,TOC_gL,TKN,TKN_gL,CN,COD_TKN,COD_NH4,TOC_NH4,bulk_H,bulk_S,bulk_V,bulk_R,bulk_G,bulk_B,bulk_hex,super_H,super_S,super_V,super_R,super_G,super_B,super_hex,bulk_color,super_color,contrast,dissimilarity,homogeneity,ASM,energy,correlation,tank_depth,depth_probe,oss_l,oss_w,sludgeheight_st,settledsludge_st,dist2sludge,area_volaser,area,ratio_outvol,area_lw,oss_volume,fs_volume,fs_acc,sb_vol,sb_acc,local_area_name,origin,other,origin_simplified,establishment,nr_residents,building_type,,addl,roof_type,other1,addl2,occupation,education,other2,income,oss_type,oss_type_simplified,other3,baffle,outflow,outflow_to,toilet_type,toilet_type_simplified,nr_users,oss_age,cleansing_material,solid_waste,sw_type,additives,ww_type,seasonal,water_connection,last_emptied,fully_emptied,latitude,longitude,gps_acc,dewatered
205A.2019.12.02 -P,427,1.2351,Middle,Middle,No,0,8.05,20.8,34.09,421.07,,,42.95,41.12,20.62188325,102400,102.4,5615,5.61,NA,NA,NA,5.668449198,23.86813904,1.9404,8.17044228,2.921278704,52.7726242,18.25311943,4.254570239,60,17,14,14,14,11.62,#24241e,NA,NA,NA,NA,NA,NA,NA,stabilized,NA,13.28501883,1.675785937,0.62743829,0.12617651,0.35521333,0.41254459,130,60,212,208,NA,NA,61,2.54,2.54,NA,NA,3.302,1.7526,7966.363636,NA,NA,Chazanga,Household,NA,Household,NA,11,Cement block walls,NA,NA,Corrugated iron,NA,NA,Works as Driver,Secondary education,NA,501-1000 ZMK,Lined pit latrine - completely sealed,Pit latrine,NA,NA,No,NA,Dry toilet,dry,11,8,Paper,Yes,Pastics and stones,Nothing,Toilet,No,No,0.01,No,-15.350745,28.28088667,5,no
205A.2019.12.02 -T,428,1.1337,Stabilized,Middle,No,0,7.88,11.41,17.96,203.57,,,44.8,NA,NA,99200,99.2,2860,2.86,NA,NA,NA,9.732620321,19.81269519,1.386,2.8214802,7.022092584,71.57287157,34.68531469,6.9275158,65,18,11,10.835,11,9.02,#1c1c17,NA,NA,NA,NA,NA,NA,NA,stabilized,NA,5.495418495,0.579063226,0.858075937,0.494519451,0.70322077,0.452954953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,no
206A.2019.12.02 -P,429,1.1671,Stabilized,Middle,No,0,7.34,12.55,17,198.37,,,63.19,NA,NA,147200,147.2,3857,3.86,NA,NA,NA,15.72192513,31.18758288,1.6632,3.29928984,9.452816939,88.5040885,38.13471503,8.079684684,51,35,16,16,15.16,10.4,#29271b,NA,NA,NA,NA,NA,NA,NA,stabilized,NA,9.322899498,1.271294715,0.709995359,0.25465051,0.504629081,0.625816205,210,60,310,150,NA,NA,64,1.34,1.34,NA,NA,2.814,0.804,4.02,NA,NA,Chipata over spill,Household,NA,Household,NA,5,Cement block walls,NA,NA,Corrugated iron,NA,NA,Business ,Primary education,NA,1001-2000 ZMK,Lined pit latrine - completely sealed,Pit latrine,NA,NA,No,NA,Dry toilet,dry,5,20,Paper,Yes,Plastics,Chlorine and ash,Toilet,Yes,Yes,NA,I don't know,-15.35824333,28.29398667,5,no
206A.2019.12.02 -T,430,1.1512,Stabilized,Stabilized,No,0,7.77,8.8,19.25,221.62,,,45.32,NA,NA,130133,130.1,2325,2.32,NA,NA,NA,10.96256684,24.29524063,3.318,7.3533516,3.307329541,39.21036769,56.07758621,10.47208648,60,12,11,11,11,9.68,#1c1c19,NA,NA,NA,NA,NA,NA,NA,stabilized,NA,21.81798004,1.733940495,0.717257233,0.305757952,0.552953843,0.365550033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,no
207A.2019.12.02 -P,431,1.0772,Middle,Middle,Yes,30,7.86,18.34,1.28,13.82,,,53.28,18.56,1350,99200,99.2,3243,3.24,NA,NA,336,10.05347594,1.389390375,2.884,0.3985688,3.48594866,34.39667129,30.61728395,0.42882419,55,52,17,17,16.26333333,8.16,#2b2915,54,47,80,80,76.24,42.4,#ccc26c,middle,middle,0.756523014,0.417264577,0.803145358,0.292958811,0.541256696,0.400277375,160,130,170,160,NA,NA,41,1.01,1.01,NA,NA,1.616,1.2019,66.77222222,NA,NA,Garden,Household,NA,Household,NA,7,Cement block walls,NA,NA,Asbestos,NA,NA,Business,Primary education,NA,1001-2000 ZMK,Lined pit latrine - completely sealed,Pit latrine,NA,NA,Yes,Soak pit,Dry toilet,dry,9,12,Paper,No,,Nothing,Toilet,Yes,Yes,1,No,-15.39057833,28.28792667,3,yes
207A.2019.12.02 -T,432,1.0734,Stabilized,Stabilized,Yes,30,7.95,18.64,0.86,9.19,,,34.22,3.79,340.6976744,16000,16,2610,2.61,NA,NA,130,10.48128342,0.963229946,1.96,0.180124,5.347593583,8.163265306,6.130268199,0.369053619,42,86,27,27,20.034,3.78,#45330a,55,37,82,82,79.47166667,51.66,#d1cb84,middle,middle,0.361764726,0.330596001,0.837586042,0.14633976,0.382543802,0.875085157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,yes
206B.2019.12.02 -N,433,1.0907,Stabilized,Stabilized,Yes,2,7.73,10.72,14.83,161.79,,,48.57,NA,NA,112000,112,2529,2.53,NA,NA,NA,9.090909091,14.70818182,1.568,2.5368672,5.797773655,71.42857143,44.2687747,5.8135106,54,30,13,13,12.61,9.1,#212017,NA,NA,NA,NA,NA,NA,NA,stabilized,NA,13.02161495,1.227994785,0.747569583,0.224264698,0.473565938,0.504779718,270,225,200,180,NA,NA,110,1.97,1.97,NA,NA,5.319,3.152,6.566666667,NA,NA,Kanyama,Household,NA,Household,NA,24,Brick walls,NA,NA,Corrugated iron,NA,NA,Businessman,Secondary education,NA,>2000 ZMK,Lined pit latrine - completely sealed,Pit latrine,NA,NA,No,NA,Dry toilet,dry,24,20,Paper,Yes,Plastic,No,Toilet,Yes,No,Never emptied,System has never been emptied,-15.44092833,28.25438833,5,no
206B.2019.12.02 -T,434,1.0829,Middle,Middle,No,0,8.13,12.34,16.6,179.74,,,51.46,NA,NA,105600,105.6,2021,2.02,NA,NA,NA,14.01069519,25.18282353,2.268,4.0765032,6.177555197,46.56084656,52.27722772,12.46674432,60,28,11,11,11,7.92,#1c1c14,NA,NA,NA,NA,NA,NA,NA,stabilized,NA,1.701727526,0.278650603,0.914275051,0.655469397,0.809610646,0.35396498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,no
207B.2019.12.02 -N,435,1.0365,Middle,Middle,No,0,7.77,3.19,14.39,149.15,,,47.85,NA,NA,96000,96,445,0.45,NA,NA,NA,9.839572193,14.67572193,1.792,2.672768,5.490832697,53.57142857,213.3333333,32.61271539,60,13,13,13,13,11.31,#21211d,NA,NA,NA,NA,NA,NA,NA,stabilized,NA,23.73440934,1.900831807,0.70293225,0.228736078,0.478263607,0.418507581,200,150,210,250,NA,NA,65,3.04,3.04,NA,NA,6.08,4.104,171,NA,NA,Kanyama,Household,NA,Household,NA,12,Cement block walls,NA,NA,Corrugated iron,NA,NA,Business woman,Secondary education,NA,>2000 ZMK,Lined pit latrine - completely sealed,Pit latrine,NA,NA,No,NA,Dry toilet,dry,12,10,Paper,Yes,Clothe and plastic,No,Toilet Bathing,No,Yes,1,No,-15.44100167,28.240385,4.8,no
207B.2019.12.02 -T,436,1.0941,Stabilized,Stabilized,No,0,7.55,3.47,17.04,186.46,,,43.8,NA,NA,96000,96,662,0.66,NA,NA,NA,14.86631016,27.71972192,1.596,2.9759016,9.314730677,60.15037594,145.4545455,41.99957867,60,10,12,12,12,10.8,#1f1f1c,NA,NA,NA,NA,NA,NA,NA,stabilized,NA,23.19153491,1.777799511,0.717150715,0.262063158,0.511921046,0.41974892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,no
208B.2019.12.02 -V,437,1.0775,Stabilized,Stabilized,Yes,23,7.38,1.839,1.28,13.84,,,68.94,10.97,757.03125,32000,32,217,0.22,NA,NA,56,12.51336898,1.731850267,1.288,0.1782592,9.71534859,24.8447205,145.4545455,7.872046667,72,22,9,8.604,9,7.02,#161712,49,8,81,81,79.812,74.52,#cfccbe,stabilized,stabilized,0.073744721,0.07330509,0.963391418,0.720966821,0.849097651,0.79415991,250,220,400,183,218,53,34,NA,7.32,NA,7.32,18.3,15.8112,79.056,3.8796,19.398,Chazanga,Mall,NA,Non-household,NA,NA,Cement block walls,NA,Shopping mall,Corrugated iron,NA,NA,NA,NA,NA,NA,Septic tank,Septic tank,NA,Yes,No,NA,Cistern flush,wet,200,4,Paper,Yes,Plastic,Yes,Toilet Bathing Kitchen,No,Yes,1,Yes,-15.35448333,28.281375,5,yes
208B.2019.12.02 -T,438,1.0698,Stabilized,Stabilized,Yes,11,7.48,1.434,0.31,3.3,,,65.4,43.99,14090.32258,28800,28.8,106,0.11,NA,NA,21,11.87165775,0.391764706,0,0,NA,NA,261.8181818,3.561497325,51,42,20,20,18.74,11.6,#33301e,56,7,85,85,84.60333333,79.05,#d9d8ca,stabilized,stabilized,0.833392404,0.59000827,0.725703255,0.05288968,0.229977565,0.917206064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,yes
208A.2019.12.03 -T,439,1.0759,Stabilized,Stabilized,Yes,15,7.35,0.959,NA,NA,,,72.67,NA,NA,38400,38.4,86,0.09,NA,NA,238,12.8342246,NA,1.498,NA,9.223969308,25.63417891,426.6666667,NA,33,25,14,14,12.425,10.5,#24201b,40,9,76,76,73.72,69.16,#c2bcb0,stabilized,stabilized,0.332310332,0.327773542,0.83655949,0.294035459,0.542250365,0.357601049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,yes
